,tweetids,topics,alltopics,categories,ThirdPartyObservation,SignificantEventChange,Factoid,FirstPartyObservation,ContinuingNews,EmergingThreats,Official,Hashtags,KnownAlready,ServiceAvailable,Irrelevant,MultimediaShare,Discussion,Sentiment,Unknown,Advice,SearchAndRescue,cleanedtweets
507,665295461893337088,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": sure it's not muslim terrorists conducting the #paris attacks its a white supremacist, christian bible study group - wav…"
508,665613884917551104,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,California student dies in Paris attacks - USA TODAY
509,665306929577730048,parisAttacks2015,parisAttacks2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,If you're out in Paris and need somewhere safe to go/stay use #PorteOuverte to find kind Parisians opening their homes to help. #Paris
510,665675267763867648,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"GOP Candidates Criticize Obama, Clinton After Paris Attacks"
511,665314868908584960,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": Police: At least 26 dead in Paris, hostage-taking in theater via #muslimmissionarie…"
512,665675266002259969,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,: Paris has Turned their lights off as a Sign of Mourning. #PrayForParis World Turns its on to French Flag as Support. http…
513,665462927374352385,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Police Seek Accomplices After Paris Attacked, 120 Slain: Paris attacked: Police hunt allies of suicide bombers..."
514,665594731905191937,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Retweeted Agence France-Presse (): #BREAKING Paris attacks death toll now 129, but will rise: prosecutor"
515,665653366211538944,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Five Things We Already Know About the Paris Attacks (and Ourselves)
516,665292187018600448,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Thoughts go out to everyone involved #PrayForParis.
517,665346462943850497,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Paris Attacks Kill More Than 100, Police Say; Border Controls Tightened: The Paris area reeled Friday night fr..."
518,665454641925267456,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Shocking, At least 120 dead in Paris attacks, Hollande declares emergency"
519,665353139869085697,parisAttacks2015,parisAttacks2015,['SearchAndRescue'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""A friend is looking for news from Eléa Gobbé, qho was at #Bataclan. Thanks for retweeting."" #Paris"
520,665630492209844224,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,White House: No information contradicts French assessment that IS carried out Paris attack
521,665620102146953217,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Football: France Midfielder Cousin Dies In Paris Attack: Former Premier League midfielder Lassana Diarra has r...
522,665312841197424640,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"because it's Not about Islam..Muslims assault Paris 100's held hostage, too many dead 4 accurate counting …"
523,665462394194407424,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,The Eiffel tower turned its lights off for the first time since 1889. #ParisAttacks #PrayForPeace #PrayForParis
524,665376709219258368,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,": Its so scary to think, we live day by day thinking everything is okay and then things like this happen.#PrayForParis #FuerzaPa…"
525,665675266203734016,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"people: Nick Alexander, merchandise manager for Eagles of Death Metal, confirmed dead in #Paris attacks ;"
526,665322063700336640,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,: Paris Attacks: Al Gore Cancels 24-Hour Eiffel Tower Climate Telethon ‘Out of Solidarity’ #Holly…
527,665408236795895810,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: Lord have mercy. Christ have mercy. #prayforparis
528,665625477344829440,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,: #PrayForParis Support Wallpapers Designed by me. Free to use and share around. Link:
529,665336192385179648,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Factoid', 'KnownAlready']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"At least 149 lives reportedly taken at the #Bataclan. #Paris """
530,665615913790668800,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Paris attack: Syrian passport at Paris bomb scene was used to claim asylum in Greece: Paris attack: Syrian pas... …
531,665564641200750593,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"Vive la France. Vive la liberté. #PrayForParis Our brothers and sisters in red, white and blue."
532,665503114821304320,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Ted Cruz Calls For End To Syrian / U.S. Refugee Program Following Paris Attacks… (Sent from CNR)
533,665326519812665348,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Paris attacks: Thousands sing national anthem during stadium evacuation
534,665373270007377920,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,#PrayForParis #ShowtimeHarana Where's humanity?
535,665673248827269120,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks: Middle East’s wars arrive in Europe via sharethis
536,665577384943476737,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police raid Brussels neighbourhood in link with Paris attacks: Belgian TV #tech #wtf #news #gadgets #lol #fun #wei…
537,665594744463060993,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks raises security questions ahead of Euro 2016
538,665377652044201986,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris Attacks: Broadcast Networks Weigh Primetime Preemptions As Hostage Crisis Unfolds #paris
539,665307162009190401,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Just woken up to hear about Paris attacks. Could happen anywhere now. So so scary.
540,665506491021946880,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris Attacks To Play Big Role In Tonight's Democratic Debate
541,665394211139805184,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Hashtags']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Aquino: We reassure our fellow citizens that we are taking all necessary precautions. #PrayForParis
542,665365650303381504,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Happy Birthday #PrayForParis #ALDUBHappyBdayLOLA
543,665594738020589568,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,If you want 2 bring up that 1300 blcks were killed by police. That's fine 2. But don't do it 2 demean what happen n Paris...that's selfish.
544,665316341872615424,parisAttacks2015,parisAttacks2015,"['Factoid', 'KnownAlready']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Breaking! Paris under attack: Dozens dead, at least 100 held hostage"
545,665376972311281664,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Eagles of Death Metal escape Paris attack, 100 hostages killed after police storm concet venue"
546,665363378836213760,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,#Prayers4Paris #PrayforParis May God be your strength and your Guide. May His spirit keep you in perfect peace.
547,665372772135145474,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ben Carson: U.S. should block Middle Eastern refugees after Paris attacks #BC2DC16 #Election2016
548,665536621689872384,parisAttacks2015,parisAttacks2015,"['ServiceAvailable', 'Hashtags']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Here's how you can help victims of the Paris terror attacks — M…
549,665467064447057921,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Here's how Amazon changed its home page to mark the Paris attacks - Business Insider
550,665425367595905024,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,My heart goes out to the victims of the horrific Paris attacks &amp; their families. What a terrible loss of life :(
551,665474569805946881,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,": Small bomb pray for Paris. Boko haram dey bomb anyhow , nobody trend pray for Nigeria."
552,665659145450881025,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,": it's sad that most black people don't even care about the Paris attack cause all they worried about is ""#BlackLivesMat…"
553,665583060302327808,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,I'm writing for CNN on how Paris attacks might affect travel plans. Pls contact me if you're willing to talk abt your trip. Tx
554,665650424892882944,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: This photo was taken at the same moment when Paris was being attacked. #PrayForSiria #PrayForParis #PrayforLebabon
555,665305168129298433,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,prayers go out to the families of Paris bombings ; our thoughts with the hostages safety !!
556,665333803787923457,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Well done!!! #PrayForParis
557,665322669382963200,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Smh this world when will it stop. #PrayForParis
558,665309708111257600,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": terrorism has no religion, pass it on #PrayForParis"
559,665627987107315712,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,": ""Grief Pours Out on Social Media After Paris Attacks - Voice of America"" #SocialMedia"
560,665374466550005760,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Pray for em all #prayforparis #PrayForLebanon #prayforjapan #PrayForBagdad
561,665593374104244227,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: nytimes: Police raided a neighborhood in Brussels in connection with Paris attacks and made a number of arrests https:/…
562,665298404440936448,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Can't believe what has happened/ is happening in Paris. It makes me speechless. #PrayForParis
563,665412411646722049,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: #FLASH: More than 120 have been confirmed dead in #Paris night of gun and bomb attacks.
564,665344706918744064,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,prayers for those in Paris and Japan and Mexico and Lebanon and Beirut #PrayForParis #PrayForJapan
565,665526118510792704,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Americans among injured in Paris: government working with French authorities to identify victims -
566,665365410758414336,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,The Lord is close to the brokenhearted; he rescues those whose spirits are crushed. Psalms 34:18 #prayforParis
567,665657016472465408,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I love you &lt;3 #IStayWithTheFrench #PrayForParis
568,665584845582569472,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"World’s Muslims Condemn Paris Attacks And ISIS, Pope Backs Them Up via thinkprogress"
569,665634921554296833,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Just Published at AutomaticBlogging - All members of California band in Paris attack are safe, relative says"
570,665280357240053760,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"#BREAKING: French police report explosion in bar near Paris stadium, shootout in Paris restaurant"
571,665573701065293824,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"One of the bombers in #ParisAttacks passed through island of Leros as migrant in October, Greek minister says """
572,665416634023178240,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,#PrayForJapan #Prayers4Paris #prayforparis my thoughts are with all the people who are victims to this craziness!I wish I could do more
573,665331428129955840,parisAttacks2015,parisAttacks2015,"['ServiceAvailable', 'Hashtags']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,: #ParisAttacks: Facebook activates safety check for ppl in #Paris Parisians say #PorteOuverte https://…
574,665390932754350080,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Evil has no religion #PrayForParis
575,665305539430055936,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'Discussion']",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,": UPDATE: Obama calls Paris attacks an ""attack on humanity,"" offers US assistance -"
576,665549942673440768,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Young Frenchman Identified As Possible Bomber In Attack On Bataclan Concert Hall: PARIS (AP) — Two French poli...
577,665346469268815872,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,""": In one day Paris- Terrorist Attacks Japan- Earthquake Baghdad-Funeral Bombed Beirut-Suicide Bombing Mexico-Earthquake"" CTTO"
578,665663231118061568,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"#World: On A Tragedy's Front Lines: The Paris Attacks, Seen From The ER: Dr. Patrick Pelloux... via ."
579,665300040315891713,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,So sad about the people in Paris nasty nasty world we live in. #PrayForParis
580,665465835943776257,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,": We would like to offer our heartfelt sympathy and support to the Paris victims and their families, they are in our thoug…"
581,665649732044398592,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,: WSJ: Security guard at Paris soccer stadium stopped one suicide bomber at gate
582,665646280400482304,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: A young woman from Southern California is among the victims in Paris. Our hearts go out to her family and friends. http…
583,665497390929981440,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: the album doesn't even matter right now #prayforparis have a heart IM SO DAMN ANGRY #ParisAttacks
584,665294674672750592,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paris Shootings -- Explosion Rocks Soccer Match (VIDEO): [[tmz:video id=""0_s3rkmy50""]] Gunfire and explosions ..."
585,665308164892442625,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid', 'ContinuingNews']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Quoi??? Paris attacks: 60 reported killed; hostage situation ongoing
586,665571193391452162,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"'There Are No Words:' France, Germany Soccer Players React To Paris Attacks: An international soccer match bet..."
587,665470360385683456,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Amazon , solidaire. #FusilladeParis"
588,665653291829878784,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,but you've not addressed the lack people that died or were affected in the Paris attacks. I wanna hear what you have to say on it
589,665569255950123008,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Gatwick airport's North Terminal re-opened following a precautionary evacuation due to a bomb threat #ParisAttacks """
590,665354729426305024,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Paris Attacks: Eagles of Death Metal Band Members Safe, Not all Crew Members Accounted For"
591,665313142734385152,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": This is crazy, hoping for the best for everyone whose out there. Stay strong #PrayForParis"
592,665327102724431872,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Paris attacks: More than 100 killed in gunfire and blasts, French media say"
593,665444274364915712,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Discussion']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Who carried out the Paris attacks? Here are the prime suspects
594,665598788514488320,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags']",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,: #Belgian Prosecutor's office confirms arrests in #Brussels connected to #Paris attacks
595,665395442490937344,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'KnownAlready']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,'There were bodies everywhere': Witnesses to Paris attacks describe scenes of chaos: Witnesses to the Paris at...
596,665356480703553536,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Instagram on Instagram: “""Peace for Paris"" Illustration by #jesuisparis ”"
