,tweetids,topics,alltopics,categories,FirstPartyObservation,Official,ContinuingNews,ThirdPartyObservation,SignificantEventChange,Factoid,Advice,Irrelevant,KnownAlready,EmergingThreats,MultimediaShare,ServiceAvailable,PastNews,Sentiment,Donations,Volunteer,Discussion,Weather,InformationWanted,MovePeople,cleanedtweets
500,392776009126121472,australiaBushfire2013,australiaBushfire2013,"['MovePeople', 'FirstPartyObservation', 'ServiceAvailable', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,: #nswfires: horses can be taken directly to #Penrith Paceway or the #Hawkesbury Showground
501,392782027952361472,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Advice']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: FIRE UPDATE: Fire behaviour will intensify soon. Important to remain vigilant and move to safe places. #nswfires #today9
502,392783110082801664,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: NASA satellite image taken Oct 21 2.15pm showing #nswfires
503,392785341473517568,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: NSW Australia: 59 bush fires. Hoping today luck is on our side for residents and fire fighters.
504,392787145020014593,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'ContinuingNews', 'Advice']",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Cigarette butts cause #bushfires. Please bin your butt! #hillsdistrict #SydneyHills #NSWRFS
505,392794996736131072,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NSW on fire, VIC saturated. What is the #priceofcarbon to you? #24hours of reality."
506,392795051291840512,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: AMAZING: Australia’s conservative Prime Minister literally puts himself in line of fire! #tcot
507,392798629036969984,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"#OPENFOLLOW Weather fear as Australia fires burn: More than 3,000 firefighters in Australia ba... #TEAMFOLLOWBACK"
508,392799157494087680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"#newsupdate Weather fear as Australia fires burn: More than 3,000 firefighters in Austral... #bbc #news #bbcupdat"
509,392802080953335808,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Weather fear as Australia fires burn
510,392805323137748992,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: Amazing photo of amazing people. Thoughts and best wishes to all affected and involved #nswfires #westernadvoate http:…
511,392808967966957569,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Is it counter-productive to link NSW bush fires with climate change when the majority are caused by humans? #ClimateChange
512,392812285682397184,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: RFS 1105 update: Winds are picking up. Some helicopter water bombing has been suspended due to high winds. #nswfires
513,392812377961291776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,THANK YOU: Dozens of fire trucks and personnel have travelled from across NSW and interstate to help today's...
514,392813351035617280,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Have their work cut out for them today &amp; for the rest of the season. Thank you to all involved &amp; helping out. Stay safe. #nswfires
515,392813359403659264,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'We have the ability to name and shame' says of people trying to take financial advantage of #nswfires
516,392813623661187073,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ServiceAvailable', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: The Hawkesbury Showground has become a makeshift animal sanctuary due to the bushfire threat. #nswfires
517,392814764495097856,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Australian Medical Association says there's been a 20 percent increase in asthma cases reported since #nswbushfires …
518,392818002506153984,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Amazing and terrifying RT : Amazing photo from a friend in Katoomba on the road to Blackheath. #nswfires
519,392825795531382784,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'SignificantEventChange']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: “: Fire at minmi from edgeworth #nswfires ”
520,392844892176519168,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#BBC Coverage of #Australia #nswbushfires #Support from around the #Globe
521,392852450316546048,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'EmergingThreats', 'SignificantEventChange', 'ContinuingNews']",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fire advice changing by the minute here at RFS headquarters. Two emergency alerts now -Minmy and Springwood.. #nswfires
522,392854996271652864,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sending love &amp; safe thoughts to my fellow #novacastrians as these #nswfires burn #keepsafe.
523,392855734464962561,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'EmergingThreats', 'SignificantEventChange', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,": Horrid emergency unfolding at #faulconbridge - fire is 50m behind #springwood shs - near hundreds of homes, norman lindsa…"
524,392856569148239873,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": 9CHOPPERCAM: Crews waterbombing #Minmi blaze, west of #Newcastle. Emergency warning in place. #nswfires"
525,392857508651356160,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'EmergingThreats', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,: Oakdale Road resident Choppers flying over. Police doorknocking asking residents to prepare to evacuate. #nswfires #NSW…
526,392857533829754880,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'EmergingThreats', 'Official']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,": Emergency Warning: Linksview Rd, Springwood #nswfires #nswrfs"
527,392863531688660994,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Thoughts with Blue Mountains communities and #NSWRFS crews as the weather turns this afternoon.
528,392868053160960001,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,": CHOPPERCAM: Emergency warning issued for area of Stockrington Road, west of the M1, heading towards Minmi #NSWfires http:/…"
529,392868116037763073,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Official', 'ContinuingNews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIC JUST NOW Residents waiting/ready to flee if the fire jumps the M1 #nswfires
530,392869852484222976,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australians evacuate homes as hot winds fan Sydney fire threat
531,392876068454944768,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Official', 'ContinuingNews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": UPDATE: The Gulguer Nature Reserve Fire is now contained, crews will remain on scene to patrol and black out. #nswfires #nswrfs"
532,392876076860710912,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'MultimediaShare', 'Factoid', 'Official', 'ContinuingNews']",1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,State Mine: Photo from Mountain Lagoon Rd taken by Hawkesbury Gazette #nswfires #NSWRFS
533,392876370465808384,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Horror fire conditions arrive in Sydney - 3 emergency alerts, 60 fires, 22 uncontained"
534,392883190391521280,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: Prime Minister Tony Abbott has dismissed a UN assessment that the NSW fires are linked to climate change.
535,392885065258397696,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": Could you please pray for our home state in Australia, where the bush fire situation continues to worsen in treacherous …"
536,392885958640537600,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The firies seem to be doing an amazing job. Keep it up. #auspol #nswrfs
537,392889775436222465,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It's so great to see and hear how well our country is pulling together to get through the #nswfires
538,392893617439666176,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Watch and Act alert for fire at Galston Gorge. If that takes hold NW edge of Sydney is in trouble.
539,392895450350514176,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'MultimediaShare', 'Factoid']",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": #NSWRFS crews working in hot, smokey and difficult conditions at Bilpin. Pic from #Inglesiderfs"
540,392895848805572608,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The skycrane working through the smoke at #faulconbridge Image l John Donegan
541,392898658963709952,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Advice']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Our hearts go out to families who have lost their homes. For tips on how to support those affected by #NSWbushfires: http:/…
542,392902760997216256,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Stockrington Rd Fire: The M1 has reopened southbound. Northbound lanes remain closed. #nswfires #nswrfs
543,392904245798002688,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"'Extreme fire danger' warning - An ""extreme fire danger"" warning is issued for the Sydney area. CNN's Robyn Curnow..."
544,392914375045947392,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Thinking of all those that are afftected by the fires so sad #nswfires
545,392918498038398976,australiaBushfire2013,australiaBushfire2013,"['Donations', 'FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews']",1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,: Important information about donations #nswfires
546,392919643095961600,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Another shot of the cricket at #Faulconbridge A full pitch view Photographer- #nswfires
547,392924500070629376,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The bush fire threat to the Blue Mountains west of Sydney has been averted for the rest of today according to officials. #CroozeFmNews
548,392925804524359680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia fire threat 'averted'
549,392928526619271169,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Thoughts are with all the people and animals fighting and fleeing fires in NSW
550,392933429760634880,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""": .: Bushfires at Springwood as the sun sets #nswfires #eyewitnessnews """
551,392936147657457664,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: It's just terrific seeing Auslan translators as a normal component of emergency mgmt procedures. Very smart. #nswfires.
552,392936667742351360,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: Redhead fire wind change looking worse at night #nswfires
553,392936743269576704,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Residents told to flee even as Australia fires ease
554,392936789377159168,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ServiceAvailable', 'Factoid', 'ContinuingNews']",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,": Our volunteers are at #NSWbushfires evacuation centres in Springwood, Lithgow &amp; North Richmond. A friendly face during cris…"
555,392942845960925184,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'EmergingThreats', 'SignificantEventChange', 'ServiceAvailable', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,: Emergency Warning - Gateshead fire (Lake Macquarie) Evacs centres now open #NSWRFS #nswfires
556,392945333212176385,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: Two rings of fire burn at dusk west of the Darling Causeway near Hartley Vale. #nswfires h…
557,392945857462415360,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LetYouKnow: Australia fire threat 'averted': Australian fire officials say the threat t...
558,392947916891238400,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": ""Investigations by NSW RFS fire investigators have determined the State Mine Fire... was started as a result of live ordna…"
559,392950353756717056,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NSW Fires – are the new building codes working? - The Fifth Estate « The Fifth Estate
560,392953000366702592,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Advice']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This is is for the fire affected areas in NSW. Apologies for any confusion. There are no silly questions:) ^SD
561,392956200620290048,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: RT : Joey rescued after sustaining burns to his paws #nswfires
562,392960323650482176,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,: A weary firefighter catches a well earned rest as the worst appears over. #NSWfires
563,392965495223119872,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wildfires threaten Sydney: More than 70 fires are raging across Australia's most populous... #atlantacash4junkcar
564,392966132761522176,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wildfires threaten Sydney: More than 70 fires are raging across Australia's most populous state, now threateni..."
565,392966388593065985,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wildfires threaten Sydney: More than 70 fires are raging across Australia's most populous state, now threateni..."
566,392969895027023872,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Defence Department has released an extended statement into claims it started the State Mine Fire #nswfires
567,392973233705598976,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,: My opinion of the neatly summarised into a comic. #nswfires
568,392985250399125504,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ON AIR: the latest on the #nswfires with Andrew Luke from and we'll have a weather update
569,392989436318732288,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia's hottest 12 months on record have produced huge bush fires very early but their PM tries to deny it is due to Climate change!
570,392992116478996481,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Defence Dept's been ""investigating"" after revelations it started NSW's biggest fire. Ch7 says Defence now admitted to …"
571,392993760608800768,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": ""My property was built in 1823; I don't intend to lose it"" - #nswfires continue in Australia &amp; http://…"
572,392998999331840000,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Video: Australia wildfires: Mega-fire feared, thousands evacuated"
573,393002522522451968,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crisis Averted For Now In Australia's Fight Against Fires
574,393041001071116288,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1851 was one of the coldest years in the CRU record, and also the year of Australia's worst fire. There is no connection."
575,393099247391764480,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ServiceAvailable', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: Needing info on school closures for today? Full list available here: #nswfires
576,393105064866234368,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,when I was flying into Sydney last night I could see fires burning
577,393106625134743552,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fitz 7:05AM presser: 70-80km/h SW winds expected again today for #BlueMountains. #nswfires
578,393109003309301760,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'ContinuingNews']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RFS Commissioner says he still has concerns for #Springwood blaze #nswfires
579,393110634897735680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,": A busy day with great work by #nswrfs, , Nat Parks, Forests, and the community. Thank you. #nswfires"
580,393112681734893568,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UPDATE: 64 fires burning, 24 uncontained. Dropped temperatures but strong winds. Authorities warn: #nswfires crisis is far from over #today9"
581,393126359372812288,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": UPDATE: 64 fires burning, 24 uncontained. Dropped temperatures but strong winds. Authorities warn: #nswfires crisis is fa…"
582,393130113258094592,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top Story: Australia bush fire threat easing: Wildfires threaten the western suburbs of Austral... #ERMmedia
583,393130306175123456,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: UPDATE: Smoke from fire around #Dudley &amp; #Redhead could affect surrounding suburbs #nswfires
584,393136069148819456,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Column - The ABC burns the truth in the NSW fires : THE Gillard Government died broke yet could still toss one... http…
585,393139890184941569,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ServiceAvailable', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Branches in the Blue Mtns are open today with full services-staff ready to help. Thanks to all who have bravely helped during the #nswfires
586,393145426674589697,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": 'The environment minister said he ""looked up what wikipedia"" says about bushfires'... #auspol #nswfires"
587,393167438369406976,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Greg Hunt quotes Wikipedia to refute link between #NSWFires and #ClimateChange. I quote : ""Are. You. F***ing. Kidding. Me."""
588,393169841722376192,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Gateshead Fire: regraded to Watch &amp; Act due to current weather conditions #nswfires #nswrfs
589,393170756072263680,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": The Rural Fire Service (NSW RFS) can confirm the crash of an aircraft a short time ago, west of Ulladulla. Details -"
590,393171922080391168,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: #Breaking confirms plane is an 802 waterbomber. Believed a wing snapped off before the crash #nswfires …
591,393173704676347904,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Reports a chopper has crashed fighting fires near Ulladulla #nswfires #eyewitnessnews
592,393173855646130176,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Australia's 1 of the most beautiful places I've ever been to. Images of the fires are heartbreaking. Sending all my love …
593,393175701127299072,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Playing Firey is a nice way of dodging #Auspol Climate questions, thus playing down NSW fires as a national event. …"
594,393186920911495168,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Please join us in praying for the fire fighters who are bravely combating the bushfires across NSW. Our prayers...
595,393199533179428866,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Official', 'ContinuingNews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Linksview Rd (Springwood): An Air crane has been deployed to assist crews. #nswfires #NSWRFS
596,393208232153329664,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Firefighters are using Twitter to rapidly map + respond to NSW's bushfire crisis. #nswfires
597,393212120306679809,australiaBushfire2013,australiaBushfire2013,"['Donations', 'FirstPartyObservation', 'ServiceAvailable', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,: . customer? Text DONATE to 19 Relief. 100% of funds will go to our work with #NSWbushfires &amp; other disasters.
598,393215005950107648,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": To help our customers who have been affected by the #NSWFires, we're offering special assistance packages."
599,393221184159875072,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": The latest details on the #nswfires, including the RFS aircraft that crashed on the NSW south coast. reports in #9…"
